Title,Price,KM,Fuel Type,Transmission,Location,Seats,Engine,Link
2018 Datsun GO 1.2 T Hatchback,90000000,42500,Pertamax,N/A,Yogyakarta,5,N/A,https://www.mobil123.com/dijual/datsun-go-t-yogyakarta-yogyakarta/14784389
2008 Suzuki Swift 1.5 ST Hatchback,84000000,127500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/suzuki-swift-st-dki-jakarta-taman-mini/14608973
2014 Toyota Agya 1.0 G Hatchback,84000000,52500,Pertamax,N/A,Depok,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-cinere/14778031
"TDP 3 Juta 2018 Daihatsu Gran Max 1,3 AC BlindVan",82000000,106000,Pertamax,N/A,Jakarta Timur,2,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-ac-dki-jakarta-duren-sawit/14703913
Toyota Avanza 1.5 S AT 2009 Hitam TDP 9JT,88000000,238000,Pertamax,N/A,Jakarta Barat,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-s-dki-jakarta-meruya/14769734
2017 Daihatsu Sigra 1.2 X Deluxe MPV,87000000,77500,Pertamax,N/A,Bekasi,7,N/A,https://www.mobil123.com/dijual/daihatsu-sigra-x-deluxe-jawa-barat-bekasi/14769465
2013 Nissan Grand Livina 1.5 XV MPV off 2x Plat AG hadi mobil bekas bisa tukar tambah sekoto kediri jatim,85000000,132500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-xv-jawa-timur-kediri/14769250
"2006 Honda City 1,5 VTEC Sedan",85000000,153000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/honda-city-vtec-jawa-barat-cimahi/14763638
2009 Toyota Vios 1.5 G Sedan,85000000,150000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/toyota-vios-g-jawa-barat-padalarang/14767067
2007 Honda City 1.5 VTEC Sedan TDP 10 JT,82000000,112500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/honda-city-vtec-dki-jakarta-ciracas/14766857
2009 Toyota Avanza 1.5 S MPV,88000000,237500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-s-dki-jakarta-cipinang/14766531
2019 Renault Kwid 1.0 Climber AT Biru Metalik,90000000,50000,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/renault-kwid-climber-dki-jakarta-mangga-dua/14765953
2016 Daihatsu Ayla 1.0 X Hatchback - TDP 5 juta aja,85000000,52500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-radio-dalam/14765717
2011 Daihatsu Xenia 1.3 Xi DELUXE MPV Manual,88500000,122000,Pertamax,N/A,Yogyakarta,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-xi-deluxe-yogyakarta-yogyakarta/14763995
2022 Renault Kwid 1.0 Climber Hatchback  Easy R Facelift AT 2019/2020 [ TANGAN PERTAMA ],90000000,52500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/renault-kwid-climber-dki-jakarta-cilandak/14760753
"2007 Toyota Yaris 1,5 S Hatchback",88000000,131000,Pertamax,N/A,Jakarta Barat,5,N/A,https://www.mobil123.com/dijual/toyota-yaris-s-dki-jakarta-daan-mogot/14759050
2019 Suzuki Karimun Wagon R 1.0 GL Wagon R Hatchback,89000000,82500,Pertamax,N/A,Mojokerto,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gl-wagon-r-jawa-timur-mojosari/14700606
2019 Renault Kwid 1.0 Climber Hatchback,90000000,52500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/renault-kwid-climber-dki-jakarta-tanah-abang/14609919
2006 Audi A4 2.0 Sedan,89000000,107500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/audi-a4-dki-jakarta-kebayoran-baru/13378539
2015 Nissan Grand Livina 1.5 SV MPV,88000000,102500,Pertamax,N/A,Jakarta Barat,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-sv-dki-jakarta-daan-mogot/14746286
2001 Toyota Kijang 1.8 SSX Bensin Mt Istimewa Harga Nego Mobil Bekas Malang,80000000,1234,Pertamax,N/A,Malang,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-ssx-jawa-timur-malang-kota/13265193
2005 Honda Jazz 1.5 i-DSI Hatchback sis mobil bekas bisa tukar tambah sekoto kediri,80000000,242500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-timur-pare/14744801
2015 Toyota Agya 1.0 G Hatchback,90000000,87500,Pertamax,N/A,Bogor,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-taman-yasmin/14690082
2007 Nissan X-Trail 2.0 T30 SUV Siap Pakai,89000000,100000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/nissan-x-trail-jawa-barat-bandung/9572662
"2008 Daihatsu Gran Max 1,3 D Van Minibus Kondisi Siap Pakai",87500000,191000,Pertamax,N/A,Bandung,8,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-d-jawa-barat-bandung/9845953
2008 Daihatsu Xenia 1.0 Li MPV,80000000,217500,Pertamax,N/A,Sidoarjo,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-jawa-timur-sidoarjo/14742061
"2014 Daihatsu Gran Max 1,3 BlindVan Mulus Terawat Siap Pakai ",81000000,141000,Pertamax,N/A,Bandung,2,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-jawa-barat-bandung/10082560
2017 Daihatsu Gran Max 1.5 STD Single Cab Pick-up,80000000,82500,Pertamax,N/A,Jakarta Barat,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-dki-jakarta-cengkareng/14575926
"2004 BMW 318i 2,0 AT Antik Istimewa Sekali Mulus Siap Langsung Pakai",89000000,152000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/bmw-318i-jawa-barat-bandung/10261376
2017 Daihatsu Gran Max 1.5 STD Single Cab Pick-up Dp 8 Jt,80000000,82500,Pertamax,N/A,Jakarta Barat,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-dki-jakarta-cengkareng/14643441
"2005 Nissan X-Trail 2,5 ST SUV Matic Siap Langsung Pakai Cash/Credit",83000000,130000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/nissan-x-trail-st-jawa-barat-bandung/14146837
"2001 Toyota Kijang 1,8 LGX MPV Manual Mulus Siap Langsung Pakai",89000000,228000,Pertamax,N/A,Bandung,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-lgx-jawa-barat-bandung/13918667
"2014 Nik 2013 Suzuki Karimun Wagon R 1,0 GX Wagon R Hatchback Full Set Siap Langsung Pakai Cash/Credit",85000000,90000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/suzuki-karimun-wagon-r-gx-wagon-r-jawa-barat-bandung/13503316
"1998 Mercedes-Benz C230 2,3 W202 2.3 Automatic CBU ANTiiK Siap Pakai ",89000000,212000,Pertamax,N/A,Bandung,4,N/A,https://www.mobil123.com/dijual/mercedes-benz-c230-w202-2-3-automatic-jawa-barat-bandung/13451745
2006 Audi A4 2.0 Sedan,89000000,105000,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/audi-a4-jawa-barat-pondok-gede/13369350
2006 Audi A4 2.0 Sedan,89000000,105000,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/audi-a4-banten-tangerang/13369357
"2009 Toyota Avanza 1,5 S MPV",88000000,220000,Pertamax,N/A,Jakarta Barat,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-s-dki-jakarta-joglo/14726729
2012 Nissan Grand Livina 1.5 Ultimate MPV,88000000,137500,Pertamax,N/A,Bogor,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-ultimate-jawa-barat-bogor-kota/14723917
2017 Daihatsu Ayla 1.0 X Hatchback,89000000,79500,Pertamax,N/A,Depok,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-depok/14721694
2017 Daihatsu Ayla 1.0 X Hatchback,89000000,77500,Pertamax,N/A,Jakarta Barat,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-cengkareng/14717676
2017 Daihatsu Ayla 1.0 X Hatchback,89000000,77500,Pertamax,N/A,Depok,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-depok/14717673
2017 Daihatsu Ayla 1.0 X Hatchback,89000000,77500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-banten-batu-ceper/14717639
2009 Mitsubishi Grandis 2.4 GLS MPV,90000000,197500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/mitsubishi-grandis-gls-dki-jakarta-otista/14342799
2014 Toyota Agya 1.0 G Hatchback,87000000,52500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-villa-galaxy/14573563
1997 Mercedes-Benz E230 2.3 W210 2.3 Automatic Sedan Simpanan Km 48 rb Plat B GANJIL Pjk OKT 2024 Vr 20 Kondisi Body Mulus Interior Orsinil Siap Pakai,89000000,47500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/mercedes-benz-e230-w210-2-3-automatic-dki-jakarta-cideng/14702235
2013 Toyota Etios Valco 1.2 G Hatchback murah dibawah 100juta,89900000,117500,Pertamax,N/A,Surabaya,5,N/A,https://www.mobil123.com/dijual/toyota-etios-valco-g-jawa-timur-jemur-andayani/14701041
2014 Daihatsu Ayla 1.0 X Elegant Hatchback KM.80ribu Ban masih bawaan ORI dealer belum pernah ganti,88000000,97500,Pertamax,N/A,Surabaya,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-elegant-jawa-timur-jemursari-selatan/14700764
"2011 Daihatsu Xenia 1,0 Li SPORTY MPV Siap Pakai",85000000,210000,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-sporty-jawa-barat-bandung/13923364
"2010 Nissan Serena 2,0 Comfort Touring MPV",82000000,179969,Pertamax,N/A,Jakarta Selatan,7,N/A,https://www.mobil123.com/dijual/nissan-serena-comfort-touring-dki-jakarta-menteng-dalam/14672332
2006 Nissan Murano 2.5 SUV,80000000,157000,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/nissan-murano-banten-cibogo/14184507
2014 Nissan Livina X-Gear 1.5 X-Gear Wagon,87000000,107500,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/nissan-livina-x-gear-x-gear-banten-serpong/14656424
2017 Toyota Calya 1.2 G MPV,89000000,52500,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/toyota-calya-g-dki-jakarta-condet/14614011
"2012 Hyundai Avega 1,5 GX Sedan Manual ANTiiK Istimewa Low Km 14rb Siap Langsung Pakai",88000000,14000,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/hyundai-avega-gx-jawa-barat-bandung/13983370
2008 Daihatsu Xenia 1.3 Xi MPV,85000000,87500,Pertamax,N/A,Jakarta Selatan,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-xi-dki-jakarta-radio-dalam/13842072
2013 Toyota Agya 1.0 TRD Sportivo Hatchback,85000000,102500,Pertamax,N/A,Yogyakarta,5,N/A,https://www.mobil123.com/dijual/toyota-agya-trd-sportivo-yogyakarta-yogyakarta/14593342
2017 Wuling Confero 1.5 S C Wagon Premium,90000000,72500,Pertamax,N/A,Bekasi,8,N/A,https://www.mobil123.com/dijual/wuling-confero-s-c-jawa-barat-bekasi/14589559
2010 Mitsubishi Grandis 2.4 GT MPV,90000000,197500,Pertamax,N/A,Jakarta Barat,7,N/A,https://www.mobil123.com/dijual/mitsubishi-grandis-gt-dki-jakarta-grogol/14582663
2015 Daihatsu Ayla 1.0 X Hatchback Premium,86000000,82500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-bekasi/14576885
( TDP 8jt ) Honda Brio 1.2 Satya E Hatchback MT 2014 Silver Kondisi Istimewa Bergaransi Dan Dijamin Siap Pakai #kawanmobilbekas,85000000,50000,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/honda-brio-satya-e-banten-kelapa-dua/14566921
2015 Daihatsu Ayla 1.0 X Hatchback Cicilan Mobil Murah Mobil Bergaransi,86000000,82500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-kalimalang/14557137
2015 Daihatsu Ayla 1.0 X Hatchback  - Cicilan Mobil DP Murah,86000000,82500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-gatot-subroto/14560061
2017 Daihatsu Ayla 1.0 X Hatchback,89000000,77500,Pertamax,N/A,Depok,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-cinangka/14549128
"2015 Toyota Etios Valco 1,2 G Hatchback",90000000,91000,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/toyota-etios-valco-g-dki-jakarta-kelapa-gading/14548576
"2016 Toyota Agya 1,0 G Hatchback",90000000,77000,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-kelapa-gading/14548339
2016 Toyota Agya 1.0 G Hatchback Low KM Tdp 7jt,80000000,67500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-gajah-mada/14546893
2014 Toyota Agya 1.0 G Hatchback MT / MANUAL 2014 [TDP 6jt] GARANSI 1 TAHUN,84000000,52500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-bantar-gebang/14540481
"TDP 1 Juta Toyota Agya 1,0 G MT 2016 Hatchback",87000000,93000,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-cipayung/14413254
2002 Mercedes-Benz C240 2.6 Elegance Sedan Off 2021 Plat L Mobil Bekas bisa tukar tambah sekoto kediri,90000000,202500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/mercedes-benz-c240-elegance-jawa-timur-kediri/14534207
2000 Isuzu Panther 2.5 2.5L Hi Grade MPV Minivans plat ag mul bisa tukar tambah sekoto kediri,87000000,247500,Solar,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/isuzu-panther-2-5l-hi-grade-jawa-timur-kediri/14531084
2005 Honda Stream 1.7 1.7 MPV plat ag nopi bisa tukar tambah sekoto kediri,88000000,182500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/honda-stream-1-7-jawa-timur-pare/14525214
"2013 Chevrolet Spin 1,5 LTZ Manual Dp 22jt",88500000,129000,Pertamax,N/A,Bandung,7,N/A,https://www.mobil123.com/dijual/chevrolet-spin-ltz-jawa-barat-bandung/14500735
2014 Toyota Agya 1.0 G Hatchback,84000000,52500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-cibubur/14485954
2014 Toyota Agya 1.0 G Hatchback - Harga Terjangkau,84000000,52500,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-setu/14485978
2014 Toyota Agya 1.0 G Hatchback - Pajak panjang,84000000,52500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-babelan/14485903
"2015 Daihatsu Ayla 1,0 X Hatchback",90000000,83629,Pertamax,N/A,Karawang,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-cikampek/13375419
2012 Toyota Avanza 1.3 E MPV,86000000,187500,Pertamax,N/A,Bogor,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-e-jawa-barat-bogor/14478130
2018 Datsun GO 1.2 D Hatchback Plat AG jumilan bisa tukar tambah sekoto kediri jatim,85000000,27500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/datsun-go-d-jawa-timur-kediri/14469609
2014 Toyota Agya 1.0 G Hatchback,84000000,52500,Pertamax,N/A,Bogor,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-jawa-barat-bogor/14461848
2012 Nissan Evalia 1.5 XV MPV,85000000,92500,Pertamax,N/A,Jakarta Utara,7,N/A,https://www.mobil123.com/dijual/nissan-evalia-xv-dki-jakarta-mangga-dua/13448634
2014 Daihatsu Gran Max 1.3 STD Single Cab Pick-up plat ag sis bisa tukar tambah sekoto kediri,82000000,122500,Pertamax,N/A,Kediri,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-jawa-timur-pare/14439998
2007 Mercedes-Benz B170 1.7 B170 Hatchback off Plat AD deni bisa tukar tambah sekoto kediri jatim,87000000,182500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/mercedes-benz-b170-b170-jawa-timur-kediri/14437531
2008 Toyota Vios 1.5 G Sedan,85000000,182500,Pertamax,N/A,Yogyakarta,5,N/A,https://www.mobil123.com/dijual/toyota-vios-g-yogyakarta-yogyakarta/14422845
2014 Chevrolet Aveo 1.4 LT Hatchback,90000000,112500,Pertamax,N/A,Jakarta Pusat,5,N/A,https://www.mobil123.com/dijual/chevrolet-aveo-lt-dki-jakarta-kemayoran/14416884
"2012 Suzuki APV 1,5 GX Manual Dp 9 jt",89000000,139000,Pertamax,N/A,Bandung,8,N/A,https://www.mobil123.com/dijual/suzuki-apv-gx-arena-jawa-barat-bandung/14416472
2014 Mitsubishi Mirage 1.2 GLX Hatchback - Mobil Murah Pajak Panjang Sampai 2025,86000000,52500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/mitsubishi-mirage-glx-jawa-barat-antapani/14260751
"TDP 1 JUTA Daihatsu Ayla 1,0 X AT 2017 Hatchback",90000000,80000,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-dki-jakarta-cijantung/14350247
2014 Suzuki Splash 1.2 Hatchback Termurah Dp15JT,89000000,92500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/suzuki-splash-dki-jakarta-cilandak/11771154
2014 Daihatsu Ayla 1.0 M Hatchback Matic KM 69rb Mulus,85000000,62500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-m-dki-jakarta-bintaro/14342169
"TDP 1 JUTA Suzuki Splash 1,2 GL AT  Hatchback",84000000,111000,Pertamax,N/A,Jakarta Timur,5,N/A,https://www.mobil123.com/dijual/suzuki-splash-dki-jakarta-duren-sawit/14340004
"2016 Daihatsu Gran Max 1,3 AC Van",83000000,85232,Pertamax,N/A,Jakarta Pusat,2,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-ac-dki-jakarta-kemayoran/10424389
"2018 Daihatsu Gran Max 1,5 3 Way Pick-up",83000000,72360,Pertamax,N/A,Bekasi,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-3-way-single-cab-jawa-barat-tambun-selatan/13237083
2018 Daihatsu Gran Max 1.3 3 Way Single Cab Pick-up,83000000,62317,Pertamax,N/A,Bekasi,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-3-way-single-cab-jawa-barat-tambun-selatan/13313490
"2017 Daihatsu Gran Max 1,5 BOX Pick-up",86000000,72368,Pertamax,N/A,Jakarta Pusat,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-box-single-cab-dki-jakarta-kemayoran/13569848
"2015 Daihatsu Gran Max 1,3 STD Van",82000000,67123,Pertamax,N/A,Bekasi,2,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-jawa-barat-tambun/11449422
"2017 Daihatsu Gran Max 1,3 STD Van",89000000,62534,Pertamax,N/A,Bekasi,2,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-jawa-barat-tambun/11455355
"2017 Daihatsu Gran Max 1,3 STD Van",88000000,76481,Pertamax,N/A,Bekasi,2,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-jawa-barat-tambun/11974932
"2019 Mitsubishi Colt 3,9 Base Spec Trucks",90000000,75362,Solar,N/A,Bekasi,2,N/A,https://www.mobil123.com/dijual/mitsubishi-colt-jawa-barat-tambun-selatan/13622689
"2018 Daihatsu Gran Max 1,5 STD BOX Single Cab Pick-up",89000000,78235,Pertamax,N/A,Bekasi,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-box-single-cab-jawa-barat-tambun-selatan/13837099
"2015 Daihatsu Gran Max 1,5 3 Way Pick-up",83000000,65231,Pertamax,N/A,Bekasi,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-3-way-single-cab-jawa-barat-tambun/12172732
"TDP 1 JUTA Toyota Avanza 1,5 S AT 2011 MPV",88000000,204000,Pertamax,N/A,Jakarta Timur,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-s-dki-jakarta-cipayung/14332137
2005 Toyota Avanza 1.3 G MPV Plat AG didik bisa tukar tambah sekoto kediri jatim,84000000,247500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-g-jawa-timur-kediri/14331570
2013 Suzuki Splash 1.2 Base Spec Hatchback  Kondisi Mulus Terawat Istimewa,82000000,110000,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/suzuki-splash-jawa-barat-bekasi/14326904
2018 Renault Kwid 1.0 Hatchback,89000000,7500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/renault-kwid-jawa-barat-cimahi/14324500
2018 Renault Kwid 1.0 Hatchback - Mobil bekas Under 100 juta,89000000,7500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/renault-kwid-jawa-barat-cikarang/14324451
2018 Renault Kwid 1.0 Hatchback - Kilometer antik harga bersahabat,89000000,7500,Pertamax,N/A,Karawang,5,N/A,https://www.mobil123.com/dijual/renault-kwid-jawa-barat-klari/14203906
2008 Daihatsu Xenia 1.0 Li MPV Plat AG mbah di bisa tukar tambah Sekoto Kediri Jatim,83000000,297500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-jawa-timur-pare/14240791
2009 Mitsubishi Grandis 2.4 GLS MPV Plat B mujiono bisa tukar tambah sekoto kediri jatim,89000000,222500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/mitsubishi-grandis-gls-jawa-timur-kediri/14232407
2008 Honda Jazz 1.5 i-DSI Hatchback Plat AG bendol bisa tukar tambah Sekoto Kediri Jatim,87000000,137500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-timur-pare/14121637
2000 Toyota Kijang 2.4 LSX-D MPV Plat AG endro bisa tukar tambah sekoto kediri jatim,80000000,217500,Solar,N/A,Kediri,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-lsx-d-jawa-timur-kediri/14069100
2004 Toyota Avanza 1.3 G MPV Plat AG kozin bisa tukar tambah sekoto kediri jatim,85000000,202500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/toyota-avanza-g-jawa-timur-pare/14016040
2009 Daihatsu Xenia 1.0 Li SPORTY MPV Plat AG farid bisa tukar tambah sekoto kediri jatim,82000000,152500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/daihatsu-xenia-li-sporty-jawa-timur-pare/14017497
2005 Toyota Kijang Innova 2.0 G MPV Plat N mujiono bisa tukar tambah sekoto kediri jatim,89000000,297500,Pertamax,N/A,Kediri,8,N/A,https://www.mobil123.com/dijual/toyota-kijang-innova-g-jawa-timur-kediri/13986687
2011 Nissan Grand Livina 1.5 SV MPV Plat AG subakir bisa tukar tambah Sekoto Kediri Jatim,88000000,132500,Pertamax,N/A,Kediri,7,N/A,https://www.mobil123.com/dijual/nissan-grand-livina-sv-jawa-timur-pare/13888674
2005 Honda Jazz 1.5 i-DSI Hatchback Plat AG anton bisa tukar tambah Sekoto Kediri Jatim,80000000,192500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-timur-pare/13539990
2014 Daihatsu Ayla 1.0 M Hatchback Plat AG gatot bisa tukar tambah Sekoto Kediri Jatim,82500000,107500,Pertamax,N/A,Kediri,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-m-jawa-timur-pare/13537583
2015 Daihatsu Gran Max 1.5 STD Pick-up Plat AG chabib bisa tukar tambah Sekoto Kediri Jatim,85000000,82500,Pertamax,N/A,Kediri,3,N/A,https://www.mobil123.com/dijual/daihatsu-gran-max-std-single-cab-jawa-timur-pare/13478900
2011 Nissan Juke 1.5 RX SUV,88000000,172500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/nissan-juke-rx-dki-jakarta-lebak-bulus/14292057
2017 Daihatsu Ayla 1.0 X Hatchback - Mobil Bekas Turun Harga,89000000,92500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-jawa-barat-jatinangor/14291746
2007 Honda Jazz 1.5 i-DSI Hatchback Kondisi Mulus Terawat Istimewa,85000000,110000,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/honda-jazz-i-dsi-jawa-barat-bekasi/14280779
2014 Mitsubishi Mirage 1.2 GLX Hatchback - Mobil Murah TDP Hanya 10 Juta Saja,86000000,52500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/mitsubishi-mirage-glx-jawa-barat-cipatat/14269647
2014 Mitsubishi Mirage 1.2 GLX Hatchback - TDP Hanya 10 Juta Berhadiah Qurban Gratis,86000000,52500,Pertamax,N/A,Bandung,5,N/A,https://www.mobil123.com/dijual/mitsubishi-mirage-glx-jawa-barat-cimahi/14260760
"2017 Daihatsu Ayla 1,2 X manual MT abu abu metalik",83000000,101000,Pertamax,N/A,Tangerang,5,N/A,https://www.mobil123.com/dijual/daihatsu-ayla-x-banten-karawaci/14211881
2003 Volkswagen Polo 1.4 Hatchback,82000000,102500,Pertamax,N/A,Jakarta Utara,5,N/A,https://www.mobil123.com/dijual/volkswagen-polo-dki-jakarta-kelapa-gading/13196667
2015 Daihatsu Sirion 1.3 D FMC Hatchback,85000000,67500,Pertamax,N/A,Bekasi,5,N/A,https://www.mobil123.com/dijual/daihatsu-sirion-d-fmc-jawa-barat-bekasi-barat/14172644
2015 Toyota Agya 1.0 G Hatchback,85000000,97500,Pertamax,N/A,Jakarta Selatan,5,N/A,https://www.mobil123.com/dijual/toyota-agya-g-dki-jakarta-cirendeu/14119256
2020 Renault Triber 1.0 RXZ Wagon  - Beli Mobil Bekas Murah,90000000,87500,Pertamax,N/A,Jakarta Barat,7,N/A,https://www.mobil123.com/dijual/renault-triber-rxz-dki-jakarta-duri-kosambi/14144849
